symbol	phenotype	FLAMES_scaled	FLAMES_scaled_with_path	XGB_scaled	weighted_cS2G_score	Overall L2G score	L2G_best	FLAMES_causal	FLAMES_causal_path	FLAMES_raw_path	rel_PoPS_Score	rel_PoPS_path	rel_weighted_distance	rel_MAGMA_Z	TP	filename
IFITM10	IGF1	0.008236498495431252	0.00759291180035211	0.011595102	0.0	0.0049727004952728	0	0	0	0.010718696142393017	0.14285273990010552	0.1198204564486759	0.44939932828399365	0.18693221568427876	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
IFITM10	IGF1	0.014580057040324338	0.014264006625408466	0.021078333	0.0	0.0097799645736813	0	0	0	0.011681131320458461	0.14285273990010552	0.1198204564486759	0.6533677696971852	0.150394332596456	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
CTSD	IGF1	0.012480807193585606	0.01159636639452682	0.013934939	0.0	0.0203966945409774	0	0	0	0.011328986566693533	0.1924534457102987	0.10377500837328434	0.6523436039087669	0.2487610238273368	0	FLAMES_annotated_GCST011520-11_1492470_T_C_credset.cred1
CTSD	IGF1	0.008401619009040132	0.006857774827681226	0.011595102	0.0	0.0064369742758572	0	0	0	0.009680924330960614	0.1539847115639878	0.06828864072728436	0.46748222543372103	0.14613742393574464	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
CTSD	IGF1	0.01487234951245683	0.012882981937583969	0.021078333	0.0	0.01533445995301	0	0	0	0.010550177643913099	0.1539847115639878	0.06828864072728436	0.6732249862195274	0.10776629230425405	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
SYT8	IGF1	0.008669598760921392	0.00928684425044962	0.0127868075	0.0	0.0084173269569873	0	0	0	0.009072715554242527	0.04547049524060755	0.03808729741547882	0.5525314021018438	0.2855811739100864	0	FLAMES_annotated_GCST011520-11_1492470_T_C_credset.cred1
SYT8	IGF1	0.019966595203763312	0.019202947636710554	0.037844263	0.0	0.007568793836981	0	0	0	0.027108251243829727	0.0	0.0	0.5666999960868292	0.18798742000610708	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
SYT8	IGF1	0.015653038552386853	0.015976407027584294	0.03046771	0.0	0.023491321131587	0	0	0	0.013083456382155417	0.0	0.0	0.7821781444667698	0.15149695600546062	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
TNNI2	IGF1	0.009681946890318581	0.01077400356693566	0.0127868075	0.0	0.0057053174823522	0	0	0	0.010525585129573927	0.09893941500876524	0.11023129533313211	0.5371575955419968	0.39054387993380035	0	FLAMES_annotated_GCST011520-11_1492470_T_C_credset.cred1
TNNI2	IGF1	0.021417542498082885	0.02143318805236885	0.03574015	0.0	0.0075452658347785	0	0	0	0.03025661776888498	0.05601599479278073	0.0750005668121574	0.5723120227449678	0.3072886402552074	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
TNNI2	IGF1	0.01777902804632354	0.01888172765942288	0.03046771	0.0	0.0390455015003681	0	0	0	0.015462691944770141	0.05601599479278073	0.0750005668121574	0.7883408310958587	0.2761593701448893	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
LSP1	IGF1	0.01080321500909662	0.011759109118957953	0.0127868075	0.0	0.005866534076631	0	0	0	0.011487976898335486	0.15816113264517234	0.15802002393496636	0.5184832958449316	0.44985150422816206	0	FLAMES_annotated_GCST011520-11_1492470_T_C_credset.cred1
LSP1	IGF1	0.012421912718626521	0.012095966550497512	0.018304521	0.0	0.0078042834065854	0	0	0	0.017075529574480264	0.11805883091373966	0.12468150820469003	0.6405725643547924	0.37469802989874423	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
LSP1	IGF1	0.02013375580539474	0.020806233968585885	0.03046771	0.0	0.0494448281824588	0	0	0	0.01703871553440726	0.11805883091373966	0.12468150820469003	0.8632991933237315	0.34659802308643006	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
TNNT3	IGF1	0.00972204107196397	0.00982912789707062	0.0127868075	0.0	0.0073250248096883	0	0	0	0.009602495654223369	0.10105705867667218	0.06439416975576931	0.42953694254924696	0.4778503253304314	0	FLAMES_annotated_GCST011520-11_1492470_T_C_credset.cred1
TNNT3	IGF1	0.008814446083161873	0.007921025457039058	0.01463962	0.0	0.0076669375412166	0	0	0	0.0111818847950037	0.05823451570528068	0.02734850290427364	0.7032359223680891	0.40652165230308973	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
TNNT3	IGF1	0.018357108446872127	0.01750681869878182	0.031310078	0.0	0.1933933794498443	0	0	0	0.014336746581402552	0.05823451570528068	0.02734850290427364	0.9321111684062661	0.37985174494529966	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
MRPL23	IGF1	0.013167437154547604	0.011841315215522478	0.0127868075	0.0	0.0118815880268812	0	0	0	0.011568287551862212	0.28303161995701337	0.16200794657218628	0.3925169232084373	0.3189258427985219	0	FLAMES_annotated_GCST011520-11_1492470_T_C_credset.cred1
MRPL23	IGF1	0.012728067006154448	0.010019047829345118	0.015045441	0.0	0.0103612309321761	0	0	0	0.014143602894725124	0.2488777177990823	0.12882733414763156	0.7650586233465166	0.22588716399988149	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
MRPL23	IGF1	0.09729653704532	0.0812789261849903	0.118109524	0.0	0.3245005905628204	1	0	0	0.06656122892298036	0.2488777177990823	0.12882733414763156	1.0	0.1910998500216755	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
IGF2	IGF1	0.3651591930924174	0.3511932200987137	0.12766746	0.0	0.2046332210302353	0	1	1	0.4957694113254547	1.0	1.0	0.9878138464174921	0.9868969133663079	1	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
IGF2	IGF1	0.3720022653853223	0.379687278421293	0.13356377	0.0	0.1839490681886673	0	1	1	0.3109348639845848	1.0	1.0	0.9451715002044845	0.9863080829431294	1	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
INS-IGF2	IGF1	0.025736729585303177	0.021932711811617097	0.033712212	0.0	0.3162481784820556	1	0	0	0.030961781154430896	0.18434720264765483	0.1163650375217596	1.0	0.06339342887291553	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
INS-IGF2	IGF1	0.01830755198117674	0.016557159244945212	0.024626872	0.0	0.1421188116073608	0	0	0	0.01355904806503898	0.18434720264765483	0.1163650375217596	0.9400949519017052	0.021303922862135723	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
INS	IGF1	0.04715516965687274	0.0716209894177446	0.050501402	0.0	0.0524868033826351	0	0	0	0.10110529967577786	0.31748435110800527	0.7402768850533522	0.9984549722232342	0.9012694662006073	1	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
INS	IGF1	0.037141098996383896	0.059866288197364156	0.040848296	0.0	0.1098431050777435	0	0	0	0.04902591484051542	0.31748435110800527	0.7402768850533522	0.8997300212782352	0.8968326839657823	1	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
TH	IGF1	0.1365337172769806	0.1786077683853686	0.1922982	0.0	0.065054103732109	0	0	0	0.2521354716519816	0.14259278460334274	0.3425009464114343	0.9928550898882318	1.0	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
TH	IGF1	0.0360716982783944	0.050077610336950296	0.05217314	0.0	0.1046625301241874	0	0	0	0.041009735758161386	0.14259278460334274	0.3425009464114343	0.8935806705903969	1.0	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
ASCL2	IGF1	0.013426099224334173	0.01303800525556565	0.018265057	0.0	0.0162496920675039	0	0	0	0.01840537863627636	0.16218229437101453	0.16776278554823526	0.8517569462154916	0.4455088107628265	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
ASCL2	IGF1	0.01747963013391504	0.018013998209956437	0.02442016	0.0	0.0162286888808012	0	0	0	0.01475208784060552	0.16218229437101453	0.16776278554823526	0.738637778054375	0.4205909199837367	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
C11orf21	IGF1	0.011158505240208479	0.010408028633777334	0.018265057	0.0	0.0141595937311649	0	0	0	0.014692715956691572	0.06513355733661938	0.050728638227093566	0.815121571421439	0.2955254956174878	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
C11orf21	IGF1	0.012539382442131042	0.012412383406391165	0.021078333	0.0	0.0121294045820832	0	0	0	0.010164793411667582	0.06513355733661938	0.050728638227093566	0.6984076886146624	0.26386760979786583	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
TSPAN32	IGF1	0.01439510420324762	0.012204947513615656	0.018265057	0.0	0.0125945461913943	0	0	0	0.01722937487911222	0.20365387613625677	0.13069165660730714	0.8065503780257919	0.3964978554486036	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
TSPAN32	IGF1	0.01617651405928609	0.014555348887323119	0.021078333	0.0	0.0117250569164752	0	0	0	0.011919718367562206	0.20365387613625677	0.13069165660730714	0.6889954776341447	0.3693774957120201	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
KCNQ1	IGF1	0.01534105262022396	0.01334401496328855	0.017357888	0.0	0.0069267442449927	0	0	0	0.018837363777148425	0.27845268847886	0.21241432272762834	0.6140129296560323	0.546919228554164	0	FLAMES_annotated_GCST011520-11_2158634_AGCCCT_A_credset.cred1
KCNQ1	IGF1	0.0166458703614048	0.015365774162532663	0.019341642	0.0	0.0057673538103699	0	0	0	0.012583394732397762	0.27845268847886	0.21241432272762834	0.47756598327376615	0.5265585494376486	0	FLAMES_annotated_GCST011520-11_2038316_A_C_credset.cred1
GATC	Urate	0.011721274781657525	0.011072110770125125	0.015674058	0.0	0.0092922523617744	0	0	0	0.010613700827880166	0.23153224771701367	0.15265257347543096	0.35882618049707604	0.19186571799649896	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
COQ5	Urate	0.026180943080180923	0.022885481050122655	0.027383564	0.0	0.0123988175764679	0	0	0	0.0219379713779162	0.41087787938003145	0.2561185947508749	0.45922821312553147	0.34265062962335535	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
RNF10	Urate	0.029242935307454553	0.02622362741696697	0.027383564	0.0	0.0123988175764679	0	0	0	0.025137911081640846	0.5071677806156096	0.3536350500165285	0.5187130545521202	0.31046360607600654	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
POP5	Urate	0.02806772745947479	0.024079893672205657	0.027383564	0.0	0.0132207628339529	0	0	0	0.0230829326684082	0.47021123751995697	0.29101067928169994	0.5239558797788751	0.10301541589022532	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
CABP1	Urate	0.05535639904728276	0.04594082640618036	0.045677688	0.0	0.0127041963860392	0	0	0	0.04403877430276694	0.6311616713376222	0.39212831312681384	0.6423825360444234	0.8161104523123835	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
MLEC	Urate	0.0432932579727129	0.03456848926752634	0.03484371	0.0	0.013862207531929	0	0	0	0.033137277143874225	0.6575181734554529	0.38120138448075375	0.6899869480665359	0.5314670506522108	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
UNC119B	Urate	0.030951435893951884	0.027565503658362852	0.03484371	0.0	0.0143156656995415	0	0	0	0.026424230670552912	0.35250295998592945	0.22042534455988977	0.7199995038335748	0.5034869275509628	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
ACADS	Urate	0.04838811685713024	0.04637817773446688	0.06024607	0.0	0.0145063679665327	0	0	0	0.04445801831607956	0.27920508840886404	0.20338164800676967	0.7425585373013783	0.38743012027782486	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
SPPL3	Urate	0.06781576377700302	0.05885688439575923	0.071081676	0.0	0.3393529057502746	0	0	0	0.056420078845603655	0.4091312229680293	0.2499428100534674	0.9690902099473099	0.7586537918572477	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
HNF1A	Urate	0.1092144727598092	0.205987104268704	0.07369786	0.0	0.6177689433097839	1	1	1	0.19745878130197525	0.8636918907854122	1.0	0.9880024201895632	0.8624710599130386	1	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
C12orf43	Urate	0.10624206557396261	0.09512792857754476	0.11403378	0.0	0.1315194219350814	0	0	0	0.09118942135426288	0.38985735599766064	0.2548950436593569	0.9550914255550518	1.0	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
OASL	Urate	0.040878934506191296	0.03657192260092921	0.040071983	0.0	0.0797239169478416	0	0	0	0.03505776389394496	0.46603746466373946	0.31764897494910477	0.9304622755019206	0.7630442148060309	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
P2RX7	Urate	0.032686808405776334	0.04475760666441271	0.045439072	0.0	0.0193649064749479	0	0	0	0.04290454248252103	0.207025500561358	0.37552285214262393	0.7753730551309811	0.5710232085380316	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
P2RX4	Urate	0.03494310870270303	0.03488187162304979	0.02837326	0.0	0.0130082154646515	0	0	0	0.03343768477484165	0.6480907879294995	0.5710223430444439	0.6691961966087024	0.3847055169687729	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
CAMKK2	Urate	0.027427160259368567	0.023809213094709587	0.02837326	0.0	0.0124631505459547	0	0	0	0.022823458867151366	0.41998243725594797	0.25884227396074405	0.6308301277766369	0.48833926252188153	0	FLAMES_annotated_GCST011521-12_120948318_AG_A_credset.cred1
DRAM1	IGF1	0.020689100179178178	0.01603332413391355	0.044109307	0.0	0.0145772015675902	0	0	0	0.014643094862253464	0.26375046308254985	0.1532948409942628	0.38908143130947065	0.811058155797249	0	FLAMES_annotated_GCST011520-12_102444350_G_A_credset.cred1
NUP37	IGF1	0.030399848721866036	0.023191743735705376	0.050456878	0.0	0.0146188912913203	0	0	0	0.02118081694766525	0.45613473377471625	0.30293027903880426	0.5417248534259045	1.0	0	FLAMES_annotated_GCST011520-12_102444350_G_A_credset.cred1
PARPBP	IGF1	0.03792960987976199	0.028912451223718407	0.08308054	0.0	0.0442826561629772	0	0	0	0.026405489119606898	0.24572823605255073	0.1291935363605643	0.6511197299757453	0.8859152443412495	0	FLAMES_annotated_GCST011520-12_102444350_G_A_credset.cred1
PMCH	IGF1	0.012604281015255991	0.011759672503715197	0.044057447	0.0	0.0170778632164001	0	0	0	0.010740006163581738	0.0	0.002990549523083878	0.6515790991276227	0.13666544462096214	0	FLAMES_annotated_GCST011520-12_102444350_G_A_credset.cred1
IGF1	IGF1	0.7859275680581137	0.8340863549746407	0.5067406	0.0	0.8626975417137146	1	1	1	0.7617637813091278	1.0	1.0	1.0	0.94378589759257	1	FLAMES_annotated_GCST011520-12_102444350_G_A_credset.cred1
PAH	IGF1	0.011345699649222541	0.008481949755902805	0.032007925	0.0	0.014851707033813	0	0	0	0.007746490612626075	0.09857497257147767	0.0	0.4451739383625539	0.36670875935204417	0	FLAMES_annotated_GCST011520-12_102444350_G_A_credset.cred1
ZDHHC20	Test_female	0.037782314799508776	0.034520540196785535	0.09252888	0.0	0.0182355213910341	0	0	0	0.025816963135709595	0.14133689497369506	0.07655755255166796	0.6187454409434	0.019449301387773107	0	FLAMES_annotated_GCST011519-13_21744367_G_C_credset.cred1
MICU2	Test_female	0.03588704783942915	0.033077952438501014	0.09252888	0.0	0.1077994331717491	0	0	0	0.02473809140417379	0.11355842433204352	0.0561231515541198	0.8440254389525796	0.16765275743112326	0	FLAMES_annotated_GCST011519-13_21744367_G_C_credset.cred1
FGF9	Test_female	0.7594405233547211	0.7858000244601885	0.4606397	0.0	0.8018324375152588	1	1	1	0.5876782387495041	1.0	1.0	1.0	1.0	1	FLAMES_annotated_GCST011519-13_21744367_G_C_credset.cred1
FGF9	Test_female	0.9480119123453499	0.948427205184043	0.7756775	0.0	0.451542854309082	1	1	1	1.060047686100006	1.0	1.0	1.0	1.0	1	FLAMES_annotated_GCST011519-13_22119615_TC_T_credset.cred1
PIGQ	IGF1	0.009038648634504143	0.00892131757471741	0.0078044	0.0	0.0060647414065897	0	0	0	0.010672829848197507	0.3810887587028409	0.5581164692142998	0.35773623013979094	0.43714059465676197	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
NHLRC4	IGF1	0.0065941599530859206	0.006745997211413687	0.007693882	0.0	0.0065052309073507	0	0	0	0.008070431277760422	0.17479867244085018	0.33200629361917555	0.3374821024672657	0.0824016289899885	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
RAB40C	IGF1	0.008739357126153882	0.008019933232041693	0.0078044	0.0	0.0065052309073507	0	0	0	0.00959447772849819	0.35481345482103105	0.4600553000930503	0.420176658158854	0.4212089217368351	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
WFIKKN1	IGF1	0.008201236414804946	0.008205064398121324	0.0078044	0.0	0.0065052309073507	0	0	0	0.00981595548877497	0.3075709341433193	0.48019563071001675	0.42687777109142094	0.4435226908501292	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
WDR90	IGF1	0.00851356402538815	0.007956934161701625	0.0078044	0.0	0.0065052309073507	0	0	0	0.009519110121336702	0.3349906993897117	0.45320166152059554	0.4735213352424035	0.4087369671373895	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
RHOT2	IGF1	0.023884032970346556	0.02209917812516758	0.0208565	0.0	0.0079660071060061	0	0	0	0.026437884980503347	0.3721901017070633	0.48719507043364124	0.48229337428150487	0.40491902185184486	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
RHBDL1	IGF1	0.024534913227744284	0.024044406846746115	0.024221756	0.0	0.0077797668054699	0	0	0	0.02876501827526133	0.28159028324324503	0.43039098219116195	0.4879569490845455	0.3015743132411999	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
STUB1	IGF1	0.031411262934764615	0.02664813249508205	0.024221756	0.0	0.0079470183700323	0	0	0	0.03187993045985055	0.4761017474968665	0.52165848582521	0.49432328304731865	0.3797300099926469	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
JMJD8	IGF1	0.025808363046074232	0.023600130310669844	0.024221756	0.0	0.0077797668054699	0	0	0	0.028233517425148527	0.31761238790741647	0.41481790892910525	0.49661831738983075	0.33815682799449465	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
WDR24	IGF1	0.02477033159680871	0.023076556471510724	0.024221756	0.0	0.007414698600769	0	0	0	0.02760715092137682	0.2882495680734217	0.39646525435254804	0.5048010347713612	0.38750730594468213	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
METRN	IGF1	0.00842151468848887	0.007670504077030287	0.008393559	0.0	0.0065052309073507	0	0	0	0.009176445539395865	0.2750139861617954	0.3634680668692996	0.54521106984015	0.28676822715360395	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
CCDC78	IGF1	0.0067660544557674365	0.006801436960939671	0.008016149	0.0	0.0065052309073507	0	0	0	0.008136755451130772	0.1658831288260677	0.3079503382367868	0.5553083909166995	0.09340296762759479	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
HAGHL	IGF1	0.008030622855235857	0.0077141105939012005	0.008393559	0.0	0.0066041806712746	0	0	0	0.009228613274815882	0.24310571228925815	0.3678790135398365	0.5671653766609256	0.26740700239446447	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
MSLN	IGF1	0.005355263406888849	0.0043216255482113825	0.0088966	0.0	0.0079556396231055	0	0	0	0.005170085445046425	0.0	0.0	0.6132874049787996	0.30006693188031447	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
MSLNL	IGF1	0.006520047671770327	0.006531594774955931	0.0088966	0.0	0.0065398812294006	0	0	0	0.007813935451422227	0.0897045045733294	0.2109058789555368	0.6333533924038375	0.3295970889345576	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
RPUSD1	IGF1	0.00911965325890216	0.008777601895066172	0.0088966	0.0	0.0066433530300855	0	0	0	0.010500898630348856	0.28991010323049005	0.42525099292810487	0.6403076646400089	0.27632402571692527	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
CHTF18	IGF1	0.008041695500887546	0.006951252217850431	0.0088966	0.0	0.0061978078447282	0	0	0	0.008315983769401148	0.20689244115651154	0.25095540573865155	0.6573786253311475	0.30191934237070833	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
GNG13	IGF1	0.006978064902812691	0.007279330718316478	0.0088966	0.0	0.0066433530300855	0	0	0	0.008708473553897674	0.12497816850709721	0.2822652012116033	0.6573730917944568	0.30014517619110465	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
LMF1	IGF1	0.03246324739024384	0.03643979059656216	0.029307958	0.0	0.0166813489049673	0	0	0	0.043593973814274246	0.34649631916007584	0.6432131364602939	0.9071915226217897	1.0	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
SOX8	IGF1	0.02535845792518034	0.03593168104324863	0.026433406	0.0	0.0230429954826831	0	0	0	0.04298610768224377	0.24486900121228108	0.741690603808772	0.9150228604234539	0.7503063783253832	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
SSTR5	IGF1	0.08773191067098665	0.10027829924400161	0.11127956	0.0	0.4388687312602997	1	1	1	0.11996582526452242	0.1277462911414047	0.35267043060420117	1.0	0.783725183355644	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
C1QTNF8	IGF1	0.07593908533978597	0.0792572066469203	0.09744361	0.0	0.055146861821413	0	0	0	0.09481768513467623	0.12152586751965248	0.2781473841991177	0.9761380064050688	0.9072286430739643	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
CACNA1H	IGF1	0.02430967291082023	0.02421128437987528	0.022293951	0.0	0.0220452081412076	0	0	0	0.028964658687303378	0.3346812496572277	0.5096266910144717	0.8886583248601053	0.6651237768434548	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
TPSG1	IGF1	0.01629419099584494	0.01787103958550911	0.01891576	0.0	0.0150271719321608	0	0	0	0.021379640743545945	0.1777742196047635	0.3897150471122383	0.7940210136055833	0.602434057957352	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
TPSAB1	IGF1	0.010411761879742309	0.01046838130242256	0.016705029	0.0	0.0145110180601477	0	0	0	0.012523626862408519	0.014611914912263341	0.11962850278473257	0.7676730786523072	0.46070815814777805	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
TPSD1	IGF1	0.04317012023953182	0.04390701338945978	0.05646222	0.0	0.0119593851268291	0	0	0	0.05252722808301974	0.11143413003106781	0.24781161971552942	0.7464201476070912	0.24648654763475933	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
UBE2I	IGF1	0.03628014324074441	0.02927758767575852	0.011117681	0.0	0.0069352970458567	0	0	0	0.03502562362700701	1.0	1.0	0.6779592316684305	0.42661060728897604	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
UBE2I	IGF1	0.010093581447097918	0.008668488431931043	0.0033885068	0.0	0.0061469795182347	0	0	0	0.02458731923252344	1.0	1.0	0.3341888844584103	0.42321470489176477	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
BAIAP3	IGF1	0.01175356316712571	0.011678613946620736	0.010351601	0.0	0.0066433530300855	0	0	0	0.01397146312427037	0.3655263485322702	0.545448937347562	0.6391497720874576	0.56991082033975	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
BAIAP3	IGF1	0.0038940430033079115	0.0038993345314163744	0.003803127	0.0	0.0062788664363324	0	0	0	0.011060080851602302	0.3561179995278329	0.4836826679529679	0.3647002146135935	0.578357028403466	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
TSR3	IGF1	0.00911520692915139	0.008733734869588294	0.0086188065	0.0	0.0065052309073507	0	0	0	0.01044841924095925	0.31219388961122035	0.4479291139007651	0.6175150270105759	0.4810422519278267	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
TSR3	IGF1	0.006939889476387921	0.006551680818855071	0.0072913375	0.0	0.0073902634903788	0	0	0	0.018583201565962666	0.3019946954934623	0.3729114494897793	0.36806571503615226	0.48214449740255766	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
GNPTG	IGF1	0.009706718322996138	0.008864495590405861	0.0086188065	0.0	0.0063020884990692	0	0	0	0.010604852067436426	0.35921672973450924	0.46081032661902266	0.6138034072752173	0.5185995211071099	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
GNPTG	IGF1	0.0074034410106974865	0.006673744183144333	0.0072913375	0.0	0.0074366857297718	0	0	0	0.01892942235496674	0.3497148179862182	0.38754301441322636	0.3836343866229183	0.5228054418713833	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
UNKL	IGF1	0.009933845343499337	0.009387279894662981	0.008385516	0.0	0.0065052309073507	0	0	0	0.011230274027804348	0.3992424632204492	0.5380365549814883	0.598196067038797	0.4633854333603574	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
UNKL	IGF1	0.0036239753512163314	0.0034415829747294073	0.0033885068	0.0	0.0115815373137593	0	0	0	0.00976171335168285	0.3903340766231604	0.4752630605604978	0.4535845369340876	0.4630285463508231	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
C16orf91	IGF1	0.008140302548217376	0.007669333818804397	0.0078044	0.0	0.0065052309073507	0	0	0	0.009175045525685023	0.3022214477564565	0.4219137586620123	0.5199809092984167	0.5362469126491826	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
C16orf91	IGF1	0.0034103671577424594	0.003142972539464099	0.0036345602	0.0	0.0062791430391371	0	0	0	0.008914734070844685	0.29187437639717856	0.34336102069802166	0.4734441194922762	0.5419111868627591	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
CCDC154	IGF1	0.011855252382760605	0.012587589275401536	0.011956532	0.0	0.0065052309073507	0	0	0	0.015058896559862887	0.2669282115445016	0.4814190779572647	0.49972954839423683	0.7120892173683515	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
CCDC154	IGF1	0.012566429938609331	0.013292848326576451	0.014110083	0.0	0.0078361043706536	0	0	0	0.0377038635837739	0.2560577912912074	0.410952167712067	0.49414609782950397	0.732284830732489	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
CLCN7	IGF1	0.01121185328705638	0.010462382919024425	0.009376557	0.0	0.0060647414065897	0	0	0	0.01251645082312549	0.4068402587769698	0.5349278376926793	0.4851334619880614	0.5701936311016422	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
CLCN7	IGF1	0.010269937076464607	0.009621844260049226	0.009511291	0.0	0.0072246398776769	0	0	0	0.027291419753876594	0.39804453676724066	0.4717319179705317	0.5363665932235452	0.5786632102142253	0	FLAMES_annotated_GCST011520-16_1816262_G_T_credset.cred1
PTX4	IGF1	0.009271581459707792	0.009698584788715266	0.011173352	0.0	0.0065052309073507	0	0	0	0.011602697062552826	0.15611345973017388	0.32454339657909215	0.4284811133475822	0.6656988253926356	0	FLAMES_annotated_GCST011520-16_1060581_T_C_credset.cred1
